Date,product_id,Group,Sub-Group,sales_units,production_units,delivery_units,factory_units
2023-07-15,MASR025K,M,MASR,0.0,200,107.0,60.0
2023-07-15,POP001L12P,P,POP,30.0,3604,3452.0,1940.0
2023-07-15,POP002L09P,P,POP,0.0,0,260.0,70.0
2023-07-15,POP005L04P,P,POP,0.0,0,80.0,30.0
2023-07-15,POP015K,P,POP,0.0,0,0.0,0.0
2023-07-15,POP500M24P,P,POP,10.0,0,272.0,45.0
2023-07-15,POPF01L12P,P,POPF,0.0,0,40.0,0.0
2023-07-15,POV001L24P,P,POV,99.0,1500,1257.0,510.0
2023-07-15,POV002L09P,P,POV,98.0,0,937.0,933.0
2023-07-15,POV005L04P,P,POV,127.0,0,242.0,90.0
2023-07-15,POV500M24P,P,POV,41.0,0,781.0,560.0
2023-07-15,SE200G24P,S,SE,0.1670833333333334,121,44.00000000000001,80.0
2023-07-15,SE500G24P,S,SE,82.083,500,693.0,450.0
2023-07-15,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-07-15,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-07-15,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-07-15,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-07-15,SOP001L12P,S,SOP,21.0,150,212.0,200.0
2023-07-15,SOS001L12P,S,SOS,958.5,3079,4030.5,4081.0
2023-07-15,SOS002L09P,S,SOS,872.4440217391302,0,3219.000000000001,2742.0
2023-07-15,SOS003L04P,S,SOS,312.0,0,380.9999999999999,240.0
2023-07-15,SOS005L04P,S,SOS,3660.999999999999,3061,5254.0,4380.0
2023-07-15,SOS008L02P,S,SOS,15.5,3004,140.0,170.0
2023-07-15,SOS250M48P,S,SOS,10.0,1000,470.0,462.0
2023-07-15,SOS500M24P,S,SOS,236.0,0,2171.0,1950.0
2023-07-16,AT5X5K,A,AT,852.0,350,462.4,120.0
2023-07-16,ATN01K24P,A,ATN,7324.0,1500,2817.083666666667,2270.0
2023-07-16,ATN02K12P,A,ATN,1165.083333333333,700,525.25,377.0
2023-07-16,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-07-16,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-07-16,ATWWP001K24P,A,ATWWP,156.0,0,87.08300000000001,0.0
2023-07-16,ATWWP002K12P,A,ATWWP,1.0,0,48.583,30.0
2023-07-16,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-07-16,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-07-16,MAC1K25P,M,MAC,0.0,0,0.0,0.0
2023-07-16,MAHS025K,M,MAHS,35.0,2,57.0,0.0
2023-07-16,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-07-16,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-07-16,MAR01K24P,M,MAR,1110.0,200,409.417,62.0
2023-07-16,MAR02K12P,M,MAR,110.0,0,131.583,107.0
2023-07-16,MASR025K,M,MASR,145.0,19,193.0,0.0
2023-07-16,POP001L12P,P,POP,2341.999999999999,2176,940.0,2156.0
2023-07-16,POP002L09P,P,POP,197.0000000000001,202,128.0,21.0
2023-07-16,POP005L04P,P,POP,28.0,0,5.0,64.0
2023-07-16,POP015K,P,POP,0.0,0,0.0,0.0
2023-07-16,POP500M24P,P,POP,463.9999999999999,0,145.0,260.0
2023-07-16,POPF01L12P,P,POPF,610.0000000000001,0,186.0,450.0
2023-07-16,POV001L24P,P,POV,2636.0,1526,1071.0,2012.0
2023-07-16,POV002L09P,P,POV,547.0,840,746.9999999999999,360.0
2023-07-16,POV005L04P,P,POV,385.0,0,209.0,115.0
2023-07-16,POV500M24P,P,POV,1416.0,0,457.0000000000001,600.0
2023-07-16,SE200G24P,S,SE,30.0,0,20.0,39.0
2023-07-16,SE500G24P,S,SE,1043.0,500,455.083,92.0
2023-07-16,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-07-16,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-07-16,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-07-16,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-07-16,SOP001L12P,S,SOP,25.0,106,178.0,60.0
2023-07-16,SOS001L12P,S,SOS,8652.000000000004,3003,3523.083967391305,3515.0
2023-07-16,SOS002L09P,S,SOS,6870.000000000003,3005,3753.44402173913,4020.0
2023-07-16,SOS003L04P,S,SOS,1613.0,1012,406.9999999999999,445.0
2023-07-16,SOS005L04P,S,SOS,8727.000000000002,3004,4510.999999999998,5150.0
2023-07-16,SOS008L02P,S,SOS,1090.0,0,472.4999999999999,580.0
2023-07-16,SOS250M48P,S,SOS,220.9999999999999,3296,200.0,640.0
2023-07-16,SOS500M24P,S,SOS,4169.000000000003,0,1978.0,1159.0
2023-07-17,AT5X5K,A,AT,677.0,700,458.0,310.0
2023-07-17,ATN01K24P,A,ATN,4766.92,4500,4618.5,3286.0
2023-07-17,ATN02K12P,A,ATN,634.0,1184,873.0,50.0
2023-07-17,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-07-17,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-07-17,ATWWP001K24P,A,ATWWP,97.0,0,134.0,0.0
2023-07-17,ATWWP002K12P,A,ATWWP,0.0,0,43.0,0.0
2023-07-17,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-07-17,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-07-17,MAC1K25P,M,MAC,10.0,0,0.0,0.0
2023-07-17,MAHS025K,M,MAHS,120.0,0,45.0,10.0
2023-07-17,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-07-17,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-07-17,MAR01K24P,M,MAR,845.29,1000,812.0,470.0
2023-07-17,MAR02K12P,M,MAR,29.0,202,149.0,6.0
2023-07-17,MASR025K,M,MASR,91.0,0,80.0,0.0
2023-07-17,POP001L12P,P,POP,1583.9999999999998,2258,1549.9999999999998,2500.0
2023-07-17,POP002L09P,P,POP,166.0,200,75.0,50.0
2023-07-17,POP005L04P,P,POP,65.0,0,59.0,0.0
2023-07-17,POP015K,P,POP,0.0,0,0.0,0.0
2023-07-17,POP500M24P,P,POP,360.0,302,336.0,310.0
2023-07-17,POPF01L12P,P,POPF,505.9999999999999,0,55.0,200.0
2023-07-17,POV001L24P,P,POV,1091.0,2008,1949.0,1935.0
2023-07-17,POV002L09P,P,POV,280.0000000000001,800,592.0000000000001,625.0
2023-07-17,POV005L04P,P,POV,182.0,0,163.0,170.0
2023-07-17,POV500M24P,P,POV,514.0,600,1157.0,559.0
2023-07-17,SE200G24P,S,SE,54.00000000000001,0,56.00000000000001,0.0
2023-07-17,SE500G24P,S,SE,1198.17,700,364.0,815.0
2023-07-17,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-07-17,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-07-17,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-07-17,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-07-17,SOP001L12P,S,SOP,5.670018115942028,0,12.0,41.0
2023-07-17,SOS001L12P,S,SOS,4080.000000000003,9000,6167.000000000002,5160.0
2023-07-17,SOS002L09P,S,SOS,2549.0,2712,2732.0,2975.0
2023-07-17,SOS003L04P,S,SOS,820.9999999999998,3027,799.9999999999998,1868.0
2023-07-17,SOS005L04P,S,SOS,4625.249999999999,8019,6503.0,6977.0
2023-07-17,SOS008L02P,S,SOS,340.5000000000001,0,348.0,180.0
2023-07-17,SOS250M48P,S,SOS,341.9999999999999,715,436.9999999999998,1169.0
2023-07-17,SOS500M24P,S,SOS,2214.0,0,3179.000000000001,2160.0
2023-07-18,AT5X5K,A,AT,757.0,500,600.0,560.0
2023-07-18,ATN01K24P,A,ATN,5457.125,4000,5005.999958333333,4960.0
2023-07-18,ATN02K12P,A,ATN,998.75,500,235.0,1995.0
2023-07-18,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-07-18,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-07-18,ATWWP001K24P,A,ATWWP,75.0,0,120.832,0.0
2023-07-18,ATWWP002K12P,A,ATWWP,11.0,0,2.0,40.0
2023-07-18,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-07-18,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-07-18,MAC1K25P,M,MAC,0.0,0,0.0,0.0
2023-07-18,MAHS025K,M,MAHS,105.0,60,0.0,0.0
2023-07-18,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-07-18,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-07-18,MAR01K24P,M,MAR,1373.0,700,790.0,960.0
2023-07-18,MAR02K12P,M,MAR,60.0,200,68.0,110.0
2023-07-18,MASR025K,M,MASR,130.0,250,155.0,300.0
2023-07-18,POP001L12P,P,POP,1856.0000000000002,3430,2520.0,980.0
2023-07-18,POP002L09P,P,POP,229.0000000000001,507,113.0,20.0
2023-07-18,POP005L04P,P,POP,30.0,100,23.0,0.0
2023-07-18,POP015K,P,POP,0.0,0,0.0,0.0
2023-07-18,POP500M24P,P,POP,382.0000000000001,603,437.9999999999999,60.0
2023-07-18,POPF01L12P,P,POPF,292.9999999999999,500,574.9999999999999,200.0
2023-07-18,POV001L24P,P,POV,904.0,2007,1180.0,915.0
2023-07-18,POV002L09P,P,POV,185.0,1001,394.0000000000001,340.0
2023-07-18,POV005L04P,P,POV,175.0,505,138.0,350.0
2023-07-18,POV500M24P,P,POV,558.0,2001,479.0000000000001,338.0
2023-07-18,SE200G24P,S,SE,94.0,100,43.95,47.0
2023-07-18,SE500G24P,S,SE,829.0,700,1042.0,1300.0
2023-07-18,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-07-18,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-07-18,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-07-18,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-07-18,SOP001L12P,S,SOP,30.0,0,159.0,24.0
2023-07-18,SOS001L12P,S,SOS,5216.000000000002,3004,5000.000000000002,4330.0
2023-07-18,SOS002L09P,S,SOS,3121.0,4000,3314.999999999997,2272.0
2023-07-18,SOS003L04P,S,SOS,818.9999999999998,4008,818.9999999999998,818.9999999999998
2023-07-18,SOS005L04P,S,SOS,4367.749999999999,3000,6062.999999999999,5212.0
2023-07-18,SOS008L02P,S,SOS,78.0,0,75.0,470.0
2023-07-18,SOS250M48P,S,SOS,222.0,0,937.0,455.0
2023-07-18,SOS500M24P,S,SOS,1803.999999999999,2005,2939.0,1839.0
2023-07-19,AT5X5K,A,AT,1382.0,500,337.0,360.0
2023-07-19,ATN01K24P,A,ATN,5481.5,4500,4898.25,4317.0
2023-07-19,ATN02K12P,A,ATN,731.6666666666666,300,1336.333333333333,404.0
2023-07-19,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-07-19,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-07-19,ATWWP001K24P,A,ATWWP,80.0,0,80.0,0.0
2023-07-19,ATWWP002K12P,A,ATWWP,13.0,0,5.0,0.0
2023-07-19,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-07-19,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-07-19,MAC1K25P,M,MAC,60.0,0,0.0,0.0
2023-07-19,MAHS025K,M,MAHS,23.0,200,5.0,40.0
2023-07-19,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-07-19,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-07-19,MAR01K24P,M,MAR,804.0,1000,1282.75,860.0
2023-07-19,MAR02K12P,M,MAR,33.0,0,82.0,200.0
2023-07-19,MASR025K,M,MASR,140.0,100,35.0,100.0
2023-07-19,POP001L12P,P,POP,7674.0,2604,3280.0,3780.0
2023-07-19,POP002L09P,P,POP,207.0,490,88.00000000000001,700.0
2023-07-19,POP005L04P,P,POP,24.0,0,35.0,100.0
2023-07-19,POP015K,P,POP,0.0,0,0.0,0.0
2023-07-19,POP500M24P,P,POP,299.0,602,359.9999999999999,697.0
2023-07-19,POPF01L12P,P,POPF,16.0,705,180.0,80.0
2023-07-19,POV001L24P,P,POV,2062.0,1015,1088.0,1225.0
2023-07-19,POV002L09P,P,POV,704.0000000000001,2001,165.0,455.0
2023-07-19,POV005L04P,P,POV,221.0,200,324.0,305.0
2023-07-19,POV500M24P,P,POV,1305.0,1008,659.0000000000001,650.0
2023-07-19,SE200G24P,S,SE,37.0,200,66.0,50.0
2023-07-19,SE500G24P,S,SE,811.0,1200,670.0,725.0
2023-07-19,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-07-19,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-07-19,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-07-19,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-07-19,SOP001L12P,S,SOP,239.0,0,0.0,0.0
2023-07-19,SOS001L12P,S,SOS,6352.000000000004,3052,5154.0,5706.0
2023-07-19,SOS002L09P,S,SOS,4514.0,15311,1485.0,8455.0
2023-07-19,SOS003L04P,S,SOS,990.9999999999995,2005,1110.0,2198.0
2023-07-19,SOS005L04P,S,SOS,6387.0,4020,4535.0,5478.0
2023-07-19,SOS008L02P,S,SOS,433.9999999999999,0,241.0,415.0
2023-07-19,SOS250M48P,S,SOS,369.9999999999999,0,403.0000000000001,135.0
2023-07-19,SOS500M24P,S,SOS,2852.000000000002,2003,1624.0,2376.0
2023-07-20,AT5X5K,A,AT,1030.0,500,1223.0,1270.0
2023-07-20,ATN01K24P,A,ATN,7009.291666666667,4500,5155.625,4742.0
2023-07-20,ATN02K12P,A,ATN,504.0,1500,977.3333333333334,790.0
2023-07-20,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-07-20,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-07-20,ATWWP001K24P,A,ATWWP,73.0,0,47.0,0.0
2023-07-20,ATWWP002K12P,A,ATWWP,150.0,0,35.0,0.0
2023-07-20,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-07-20,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-07-20,MAC1K25P,M,MAC,0.0,0,0.0,0.0
2023-07-20,MAHS025K,M,MAHS,38.0,0,8.0,5.0
2023-07-20,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-07-20,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-07-20,MAR01K24P,M,MAR,1144.0,1500,764.0,402.0
2023-07-20,MAR02K12P,M,MAR,40.0,200,137.0,0.0
2023-07-20,MASR025K,M,MASR,15.0,134,135.0,0.0
2023-07-20,POP001L12P,P,POP,3476.0,5732,3286.0,2100.0
2023-07-20,POP002L09P,P,POP,159.0,501,295.0000000000001,390.0
2023-07-20,POP005L04P,P,POP,70.99999999999999,0,15.0,0.0
2023-07-20,POP015K,P,POP,0.0,0,0.0,0.0
2023-07-20,POP500M24P,P,POP,220.0,501,305.9999999999999,85.0
2023-07-20,POPF01L12P,P,POPF,43.00000000000001,203,0.0,400.0
2023-07-20,POV001L24P,P,POV,2572.0,505,1964.0,2247.0
2023-07-20,POV002L09P,P,POV,1642.0,1359,1023.0,1135.0
2023-07-20,POV005L04P,P,POV,417.0,306,396.0,176.0
2023-07-20,POV500M24P,P,POV,1317.0,1007,949.0,1152.0
2023-07-20,SE200G24P,S,SE,77.00000000000001,100,48.0,82.0
2023-07-20,SE500G24P,S,SE,822.0,1000,992.0,535.0
2023-07-20,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-07-20,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-07-20,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-07-20,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-07-20,SOP001L12P,S,SOP,106.0,103,20.0,0.0
2023-07-20,SOS001L12P,S,SOS,7667.000000000003,4005,6656.000000000003,7305.0
2023-07-20,SOS002L09P,S,SOS,8627.000000000004,16000,8683.99897342995,11471.0
2023-07-20,SOS003L04P,S,SOS,1130.0,1505,1564.999999999999,1510.0
2023-07-20,SOS005L04P,S,SOS,7699.000000000003,6003,6489.0,7421.0
2023-07-20,SOS008L02P,S,SOS,794.9999999999999,0,584.0,174.0
2023-07-20,SOS250M48P,S,SOS,210.9999999999999,0,477.9999999999997,505.0
2023-07-20,SOS500M24P,S,SOS,2362.000000000001,4015,2524.0,2740.0
2023-07-21,AT5X5K,A,AT,0.0,1000,523.0,560.0
2023-07-21,ATN01K24P,A,ATN,0.0,6000,1786.0,3138.0
2023-07-21,ATN02K12P,A,ATN,0.0,1200,231.0,906.0
2023-07-21,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-07-21,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-07-21,ATWWP001K24P,A,ATWWP,0.0,0,25.0,6.0
2023-07-21,ATWWP002K12P,A,ATWWP,0.0,0,0.0,0.0
2023-07-21,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-07-21,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-07-21,MAC1K25P,M,MAC,0.0,0,0.0,0.0
2023-07-21,MAHS025K,M,MAHS,0.0,100,0.0,93.0
2023-07-21,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-07-21,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-07-21,MAR01K24P,M,MAR,0.0,500,225.0,450.0
2023-07-21,MAR02K12P,M,MAR,0.0,200,5.0,200.0
2023-07-21,MASR025K,M,MASR,0.0,200,0.0,100.0
2023-07-21,POP001L12P,P,POP,0.0,2204,1656.0,1390.0
2023-07-21,POP002L09P,P,POP,0.0,0,92.0,170.0
2023-07-21,POP005L04P,P,POP,0.0,0,28.0,0.0
2023-07-21,POP015K,P,POP,0.0,0,0.0,0.0
2023-07-21,POP500M24P,P,POP,0.0,0,46.00000000000001,135.0
2023-07-21,POPF01L12P,P,POPF,0.0,0,0.0,180.0
2023-07-21,POV001L24P,P,POV,0.0,1004,1380.0,1585.0
2023-07-21,POV002L09P,P,POV,0.0,0,863.9999999999999,2070.0
2023-07-21,POV005L04P,P,POV,0.0,0,280.0,470.0
2023-07-21,POV500M24P,P,POV,0.0,1002,780.0,1005.0
2023-07-21,SE200G24P,S,SE,0.0,50,6.967083333333334,90.0
2023-07-21,SE500G24P,S,SE,0.0,1000,75.0,525.0
2023-07-21,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-07-21,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-07-21,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-07-21,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-07-21,SOP001L12P,S,SOP,0.0,0,10.0,160.0
2023-07-21,SOS001L12P,S,SOS,0.0,4079,3439.0,5192.0
2023-07-21,SOS002L09P,S,SOS,0.0,4536,4576.999999999996,8128.0
2023-07-21,SOS003L04P,S,SOS,0.0,0,634.9999999999997,921.0
2023-07-21,SOS005L04P,S,SOS,0.0,5086,3506.0,7268.0
2023-07-21,SOS008L02P,S,SOS,0.0,0,344.9999999999999,980.0
2023-07-21,SOS250M48P,S,SOS,0.0,0,162.0,270.0
2023-07-21,SOS500M24P,S,SOS,0.0,2001,1408.0,1980.0
2023-07-22,AT5X5K,A,AT,0.0,500,466.0,645.0
2023-07-22,ATN01K24P,A,ATN,660.0,3500,3678.086708333334,5087.0
2023-07-22,ATN02K12P,A,ATN,498.0,477,658.0,95.0
2023-07-22,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-07-22,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-07-22,ATWWP001K24P,A,ATWWP,0.0,0,66.03,5.0
2023-07-22,ATWWP002K12P,A,ATWWP,7.0,0,5.0,0.0
2023-07-22,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-07-22,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-07-22,MAC1K25P,M,MAC,0.0,0,0.0,0.0
2023-07-22,MAHS025K,M,MAHS,0.0,0,107.0,10.0
2023-07-22,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-07-22,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-07-22,MAR01K24P,M,MAR,242.0,300,847.54,460.0
2023-07-22,MAR02K12P,M,MAR,98.0,100,97.0,45.0
2023-07-22,MASR025K,M,MASR,133.0,0,90.0,10.0
2023-07-22,POP001L12P,P,POP,20.0,2802,4994.0,7420.0
2023-07-22,POP002L09P,P,POP,10.0,301,484.0000000000002,995.0
2023-07-22,POP005L04P,P,POP,0.0,0,57.00000000000001,4.0
2023-07-22,POP015K,P,POP,0.0,0,0.0,0.0
2023-07-22,POP500M24P,P,POP,0.0,100,245.9999999999999,483.0
2023-07-22,POPF01L12P,P,POPF,80.0,0,601.9160256410255,660.0
2023-07-22,POV001L24P,P,POV,185.0,1200,1041.0,649.0
2023-07-22,POV002L09P,P,POV,100.0,2004,1366.0,1090.0
2023-07-22,POV005L04P,P,POV,30.0,303,102.0,20.0
2023-07-22,POV500M24P,P,POV,50.0,200,550.0000000000001,735.0
2023-07-22,SE200G24P,S,SE,0.0,50,110.0,67.0
2023-07-22,SE500G24P,S,SE,50.0,300,947.17,440.0
2023-07-22,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-07-22,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-07-22,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-07-22,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-07-22,SOP001L12P,S,SOP,0.0,212,171.670018115942,160.0
2023-07-22,SOS001L12P,S,SOS,686.0,4211,3439.0,4365.0
2023-07-22,SOS002L09P,S,SOS,664.9999999999998,6000,8658.00000000001,4887.0
2023-07-22,SOS003L04P,S,SOS,153.0,2000,959.9999999999995,599.0
2023-07-22,SOS005L04P,S,SOS,1583.0,2502,4150.250000000001,5917.0
2023-07-22,SOS008L02P,S,SOS,108.0,0,134.5,50.0
2023-07-22,SOS250M48P,S,SOS,6.999999999999999,0,83.0,40.0
2023-07-22,SOS500M24P,S,SOS,184.0,885,1013.0,1450.0
2023-07-23,AT5X5K,A,AT,2041.0,500,727.0,680.0
2023-07-23,ATN01K24P,A,ATN,7209.041666666667,3500,3400.375,2600.0
2023-07-23,ATN02K12P,A,ATN,1474.333333333333,0,628.3333333333334,726.0
2023-07-23,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-07-23,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-07-23,ATWWP001K24P,A,ATWWP,107.0,0,76.0,0.0
2023-07-23,ATWWP002K12P,A,ATWWP,4.0,0,33.0,40.0
2023-07-23,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-07-23,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-07-23,MAC1K25P,M,MAC,0.0,0,0.0,0.0
2023-07-23,MAHS025K,M,MAHS,40.0,513,20.0,518.0
2023-07-23,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-07-23,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-07-23,MAR01K24P,M,MAR,793.0,300,475.0,1356.0
2023-07-23,MAR02K12P,M,MAR,109.0,0,154.0,0.0
2023-07-23,MASR025K,M,MASR,365.0,14,160.0,220.0
2023-07-23,POP001L12P,P,POP,6184.0,2574,3296.0,4154.0
2023-07-23,POP002L09P,P,POP,378.0000000000002,304,327.0000000000001,428.0
2023-07-23,POP005L04P,P,POP,125.0,0,15.0,0.0
2023-07-23,POP015K,P,POP,0.0,0,0.0,0.0
2023-07-23,POP500M24P,P,POP,848.0000000000001,102,428.9999999999999,184.0
2023-07-23,POPF01L12P,P,POPF,272.0,100,225.0,62.0
2023-07-23,POV001L24P,P,POV,4394.999999999999,504,612.0,940.0
2023-07-23,POV002L09P,P,POV,1380.0,1000,840.0,1270.0
2023-07-23,POV005L04P,P,POV,278.0000000000001,103,115.0,180.0
2023-07-23,POV500M24P,P,POV,2380.0,303,465.0000000000001,610.0
2023-07-23,SE200G24P,S,SE,73.0,0,18.0,0.0
2023-07-23,SE500G24P,S,SE,1200.0,300,598.0,350.0
2023-07-23,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-07-23,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-07-23,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-07-23,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-07-23,SOP001L12P,S,SOP,220.0,100,50.99999999999999,0.0
2023-07-23,SOS001L12P,S,SOS,8816.82998188405,3004,3159.416032608697,5181.0
2023-07-23,SOS002L09P,S,SOS,5982.000000000001,6003,5135.0,8220.0
2023-07-23,SOS003L04P,S,SOS,1185.0,1510,506.0,750.0
2023-07-23,SOS005L04P,S,SOS,6183.999999999998,2500,2615.0,3000.0
2023-07-23,SOS008L02P,S,SOS,249.0,0,118.0,108.0
2023-07-23,SOS250M48P,S,SOS,674.0,0,106.0,120.0
2023-07-23,SOS500M24P,S,SOS,4241.000000000002,1003,944.9999999999995,1195.0
2023-07-24,AT5X5K,A,AT,2937.0,1000,1164.0,1383.0
2023-07-24,ATN01K24P,A,ATN,10994.95833333333,5000,4744.871666666667,5702.0
2023-07-24,ATN02K12P,A,ATN,1533.0,0,1275.25,930.0
2023-07-24,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-07-24,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-07-24,ATWWP001K24P,A,ATWWP,162.0,0,85.0,5.0
2023-07-24,ATWWP002K12P,A,ATWWP,80.0,0,0.0,0.0
2023-07-24,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-07-24,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-07-24,MAC1K25P,M,MAC,5.0,78,0.0,78.0
2023-07-24,MAHS025K,M,MAHS,135.0,0,123.0,155.0
2023-07-24,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-07-24,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-07-24,MAR01K24P,M,MAR,1416.0,1000,529.0,1042.0
2023-07-24,MAR02K12P,M,MAR,132.0,200,30.0,200.0
2023-07-24,MASR025K,M,MASR,283.0,400,240.0,250.0
2023-07-24,POP001L12P,P,POP,1679.9999999999998,4008,2668.000000000001,1740.0
2023-07-24,POP002L09P,P,POP,189.0,201,479.0,60.0
2023-07-24,POP005L04P,P,POP,57.00000000000001,0,37.0,5.0
2023-07-24,POP015K,P,POP,0.0,0,0.0,0.0
2023-07-24,POP500M24P,P,POP,400.0,501,447.0,280.0
2023-07-24,POPF01L12P,P,POPF,99.0,253,331.0839743589743,0.0
2023-07-24,POV001L24P,P,POV,1729.0,3508,3525.999999999999,3610.0
2023-07-24,POV002L09P,P,POV,702.9999999999999,1007,1341.0,1656.0
2023-07-24,POV005L04P,P,POV,225.0,103,213.0,208.0
2023-07-24,POV500M24P,P,POV,985.0,1802,1721.0,1592.0
2023-07-24,SE200G24P,S,SE,78.0,0,38.0,0.0
2023-07-24,SE500G24P,S,SE,766.0,700,772.0,1550.0
2023-07-24,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-07-24,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-07-24,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-07-24,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-07-24,SOP001L12P,S,SOP,110.0,203,10.0,0.0
2023-07-24,SOS001L12P,S,SOS,5584.000000000002,4011,6478.82998188406,7469.0
2023-07-24,SOS002L09P,S,SOS,4226.0,5007,6004.999999999999,7445.0
